id,lawd_cd,jibun,umdnm,aptnm,aptdong,floor,buildyear,전용면적타입,전용면적,전용평수,deal_ym,dealyear,dealmonth,dealday,dealamount,buyergbn,cdealday,cdealtype,dealinggbn,estateagentsggnm,landcd,landleaseholdgbn,rgstdate,slergbn,fetched_at
21967,11200,656-234,성수동1가,서울숲대림,,9,2000,59,59.885,18.1,201709,2017,9,29,68500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21968,11200,676-5,성수동1가,서울숲성수현대,,5,1990,59,59.13,17.9,201709,2017,9,18,57500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21969,11200,846,성수동2가,E-아름다운세상,,11,2014,83,83.35,25.3,201709,2017,9,12,55900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21970,11200,835,성수동2가,롯데캐슬파크,,5,2003,81,81.567,24.7,201709,2017,9,16,74000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21971,11200,428,옥수동,극동,,14,1986,68,68.58,20.8,201709,2017,9,9,68000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21972,11200,436-6,옥수동,화이트캐슬,,1,2005,138,138.93,42.1,201709,2017,9,24,70882,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21973,11200,1331,금호동3가,두산,,11,1994,59,59.97,18.2,201709,2017,9,23,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21974,11200,1215,금호동2가,금호자이1차,,11,2012,84,84.97,25.7,201709,2017,9,26,80200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21975,11200,220-1,옥수동,한남하이츠,,6,1982,87,87.67,26.6,201709,2017,9,29,89700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21976,11200,1061,하왕십리동,왕십리풍림아이원,,10,2004,59,59.936,18.2,201709,2017,9,14,54800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21977,11200,633,금호동1가,벽산,,2,2001,114,114.57,34.7,201709,2017,9,2,65500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21978,11200,633,금호동1가,벽산,,19,2001,59,59.9,18.2,201709,2017,9,20,46700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21979,11200,700,금호동3가,금호자이2차,,20,2012,84,84.9796,25.8,201709,2017,9,30,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21980,11200,656-234,성수동1가,서울숲대림,,4,2000,84,84.015,25.5,201709,2017,9,20,80000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21981,11200,656-234,성수동1가,서울숲대림,,12,2000,59,59.885,18.1,201709,2017,9,19,70900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21982,11200,340,금호동4가,서울숲푸르지오,,6,2007,84,84.87,25.7,201709,2017,9,29,85000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21983,11200,1331,금호동3가,두산,,2,1994,84,84.99,25.8,201709,2017,9,23,65500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21984,11200,346,행당동,행당한진타운,,3,2000,114,114.62,34.7,201709,2017,9,23,74000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21985,11200,377,행당동,서울숲더샵,,26,2014,101,101.45,30.7,201709,2017,9,23,102000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21986,11200,377,행당동,서울숲더샵,,26,2014,92,92.24,28.0,201709,2017,9,1,88200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21987,11200,314,사근동,벽산,,12,2000,59,59.84,18.1,201709,2017,9,14,37000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21988,11200,349,행당동,서울숲 한신 더 휴,,7,2003,59,59.91,18.2,201709,2017,9,26,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21989,11200,845,신당동,한진해모로,,1,2001,59,59.76,18.1,201709,2017,9,15,38800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21990,11200,252,용답동,덕현해밀,,3,2014,84,84.99,25.8,201709,2017,9,18,46000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21991,11200,100,응봉동,대림(1차),,2,1986,126,126.66,38.4,201709,2017,9,27,73000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21992,11200,1250,금호동4가,롯데,,4,2003,84,84.99,25.8,201709,2017,9,3,66000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21993,11200,98,응봉동,금호현대,,12,1990,79,79.8,24.2,201709,2017,9,16,54000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21994,11200,103,송정동,금호베스트빌,,12,2002,84,84.971,25.7,201709,2017,9,8,50200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21995,11200,784,마장동,세림,,14,1986,84,84.93,25.7,201709,2017,9,16,42000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21996,11200,349,행당동,서울숲 한신 더 휴,,24,2003,59,59.91,18.2,201709,2017,9,25,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21997,11200,1071,하왕십리동,왕십리자이,,7,2017,59,59.99,18.2,201709,2017,9,14,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21998,11200,811,상왕십리동,텐즈힐(2단지),,23,2014,127,127.44,38.6,201709,2017,9,13,95500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
21999,11200,347,행당동,대림e-편한세상,,9,2000,84,84.87,25.7,201709,2017,9,2,62500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22000,11200,340,금호동4가,서울숲푸르지오,,2,2007,59,59.9,18.2,201709,2017,9,28,68800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22001,11200,1066,하왕십리동,텐즈힐(1단지),,7,2015,59,59.88,18.1,201709,2017,9,30,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22002,11200,250,옥수동,옥수삼성,,18,1999,84,84.822,25.7,201709,2017,9,15,81000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22003,11200,700,금호동3가,금호자이2차,,11,2012,59,59.9663,18.2,201709,2017,9,30,62800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22004,11200,33-2,성수동1가,현대그린,,15,1994,81,81.48,24.7,201709,2017,9,19,71500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22005,11200,528,옥수동,옥수파크힐스101동~116동,,7,2016,84,84.3,25.5,201709,2017,9,25,103000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22006,11200,100,옥수동,옥수하이츠,,3,1998,114,114.78,34.8,201709,2017,9,3,105000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22007,11200,834,성수동2가,현대I-PARK,,17,2003,84,84.98,25.8,201709,2017,9,12,73300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22008,11200,835,성수동2가,롯데캐슬파크,,20,2003,101,101.995,30.9,201709,2017,9,15,84000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22009,11200,811,상왕십리동,텐즈힐(2단지),,18,2014,127,127.44,38.6,201709,2017,9,20,85000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22010,11200,147,행당동,서울숲삼부아파트,,11,1998,84,84.09,25.5,201709,2017,9,19,66000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22011,11200,147,행당동,서울숲삼부아파트,,8,1998,84,84.93,25.7,201709,2017,9,27,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22012,11200,843,성수동2가,서울숲힐스테이트,,9,2009,143,143,43.3,201709,2017,9,23,127700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22013,11200,33-2,성수동1가,현대그린,,8,1994,81,81.48,24.7,201709,2017,9,22,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22014,11200,69,도선동,삼성쉐르빌,,26,2006,84,84.91,25.7,201709,2017,9,19,59500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22015,11200,811,상왕십리동,텐즈힐(2단지),,10,2014,84,84.92,25.7,201709,2017,9,19,85000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22016,11200,716,성수동1가,우성,,7,2004,84,84.67,25.7,201709,2017,9,9,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22017,11200,346,행당동,행당한진타운,,20,2000,59,59.96,18.2,201709,2017,9,25,56500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22018,11200,250,옥수동,옥수삼성,,9,1999,84,84.822,25.7,201709,2017,9,22,77000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22019,11200,708,성수동1가,동아그린,,11,1999,58,58.32,17.7,201709,2017,9,23,48700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22020,11200,276,응봉동,서울숲리버그린동아아파트,,3,2003,59,59.98,18.2,201709,2017,9,4,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22021,11200,340,금호동4가,서울숲푸르지오,,2,2007,59,59.99,18.2,201709,2017,9,25,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22022,11200,250,옥수동,옥수삼성,,17,1999,84,84.822,25.7,201709,2017,9,25,81000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22023,11200,346,행당동,행당한진타운,,23,2000,84,84.71,25.7,201709,2017,9,25,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22024,11200,98,응봉동,금호현대,,1,1990,59,59.91,18.2,201709,2017,9,15,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22025,11200,347,행당동,대림e-편한세상,,14,2000,59,59.96,18.2,201709,2017,9,22,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22026,11200,347,행당동,대림e-편한세상,,4,2000,59,59.96,18.2,201709,2017,9,23,53300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22027,11200,1066,하왕십리동,텐즈힐(1단지),,17,2015,129,129.34,39.2,201709,2017,9,25,105000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22028,11200,100,응봉동,대림(1차),,15,1986,126,126.66,38.4,201709,2017,9,25,76000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22029,11200,561,옥수동,래미안 옥수 리버젠,,9,2012,59,59.25,18.0,201709,2017,9,15,80500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22030,11200,346,행당동,행당한진타운,,5,2000,59,59.96,18.2,201709,2017,9,25,56900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22031,11200,15,응봉동,대림강변타운,,23,2001,84,84.42,25.6,201709,2017,9,23,71000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22032,11200,1331,금호동3가,두산,,9,1994,116,116.81,35.4,201709,2017,9,22,69000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22033,11200,340,금호동4가,서울숲푸르지오,,4,2007,59,59.99,18.2,201709,2017,9,20,69000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22034,11200,1250,금호동4가,롯데,,12,2003,84,84.99,25.8,201709,2017,9,2,68000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22035,11200,346,행당동,행당한진타운,,13,2000,114,114.62,34.7,201709,2017,9,23,78200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22036,11200,346,행당동,행당한진타운,,4,2000,84,84.71,25.7,201709,2017,9,23,65500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22037,11200,100,응봉동,대림(1차),,15,1986,126,126.66,38.4,201709,2017,9,16,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22038,11200,917,금호동3가,금호1차푸르지오,,11,2005,59,59.97,18.2,201709,2017,9,24,59000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22039,11200,98,응봉동,금호현대,,13,1990,79,79.8,24.2,201709,2017,9,22,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22040,11200,834,성수동2가,현대I-PARK,,12,2003,84,84.98,25.8,201709,2017,9,23,72700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22041,11200,818,마장동,현대,,13,1998,59,59.94,18.2,201709,2017,9,24,41500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22042,11200,69,도선동,삼성쉐르빌,,16,2006,84,84.74,25.7,201709,2017,9,23,52000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22043,11200,347,행당동,대림e-편한세상,,12,2000,59,59.96,18.2,201709,2017,9,23,51300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22044,11200,235,금호동4가,서울숲2차푸르지오,,11,2012,84,84.776,25.7,201709,2017,9,23,99000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22045,11200,15,응봉동,대림강변타운,,20,2001,59,59.76,18.1,201709,2017,9,21,56000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22046,11200,347,행당동,대림e-편한세상,,14,2000,59,59.96,18.2,201709,2017,9,16,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22047,11200,33-2,성수동1가,현대그린,,16,1994,81,81.48,24.7,201709,2017,9,23,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22048,11200,1215,금호동2가,금호자이1차,,10,2012,84,84.97,25.7,201709,2017,9,23,80600,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22049,11200,528-1,옥수동,옥수파크힐스117동~125동,,5,2016,59,59.77,18.1,201709,2017,9,23,81000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22050,11200,349,행당동,서울숲 한신 더 휴,,23,2003,59,59.94,18.2,201709,2017,9,18,55700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22051,11200,1061,하왕십리동,왕십리풍림아이원,,4,2004,59,59.936,18.2,201709,2017,9,23,51900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22052,11200,349,행당동,서울숲 한신 더 휴,,13,2003,84,84.95,25.7,201709,2017,9,23,63400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22053,11200,706,성수동1가,쌍용,,7,1997,59,59.76,18.1,201709,2017,9,18,59900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22054,11200,709,성수동1가,대우2,,10,1999,84,84.97,25.7,201709,2017,9,14,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22055,11200,4,옥수동,현대,,2,1990,123,123.51,37.4,201709,2017,9,21,88000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22056,11200,4,옥수동,현대,,3,1990,123,123.51,37.4,201709,2017,9,15,90000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22057,11200,104,송정동,서울숲아이파크,,11,2009,84,84.87,25.7,201709,2017,9,1,54500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22058,11200,346,행당동,행당한진타운,,10,2000,84,84.71,25.7,201709,2017,9,22,69000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22059,11200,817,마장동,삼성,,4,1996,134,134.97,40.9,201709,2017,9,20,65700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22060,11200,1050,하왕십리동,한진해모로,,1,2001,112,112.26,34.0,201709,2017,9,11,50000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22061,11200,820,마장동,왕십리금호어울림,,15,2006,114,114.97,34.8,201709,2017,9,14,72900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22062,11200,100,응봉동,대림(1차),,10,1986,113,113.71,34.5,201709,2017,9,16,73700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22063,11200,718,성수동1가,트리마제,,12,2017,84,84.8111,25.7,201709,2017,9,14,146000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22064,11200,4,옥수동,현대,,13,1990,71,71.05,21.5,201709,2017,9,22,73000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22065,11200,700,금호동3가,금호자이2차,,12,2012,84,84.7313,25.7,201709,2017,9,21,67000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22066,11200,346,행당동,행당한진타운,,18,2000,59,59.96,18.2,201709,2017,9,18,57800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22067,11200,346,행당동,행당한진타운,,2,2000,114,114.62,34.7,201709,2017,9,9,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22068,11200,700,금호동3가,금호자이2차,,8,2012,59,59.9167,18.2,201709,2017,9,20,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22069,11200,818,마장동,현대,,8,1998,134,134.79,40.8,201709,2017,9,22,66800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22070,11200,1217,금호동2가,래미안하이리버,,10,2012,84,84.99,25.8,201709,2017,9,20,84500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22071,11200,561,옥수동,래미안 옥수 리버젠,,9,2012,59,59.98,18.2,201709,2017,9,18,80000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22072,11200,220-1,옥수동,한남하이츠,,5,1982,177,177.12,53.7,201709,2017,9,2,199500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22073,11200,275,응봉동,신동아,,14,1996,59,59.97,18.2,201709,2017,9,15,42800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22074,11200,340,금호동4가,서울숲푸르지오,,2,2007,84,84.6,25.6,201709,2017,9,22,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22075,11200,276,응봉동,서울숲리버그린동아아파트,,10,2003,59,59.98,18.2,201709,2017,9,4,54300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22076,11200,1215,금호동2가,금호자이1차,,13,2012,84,84.97,25.7,201709,2017,9,20,80000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22077,11200,633,금호동1가,벽산,,4,2001,59,59.9,18.2,201709,2017,9,16,44000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22078,11200,1507,금호동4가,브라운스톤금호,,8,2007,84,84.838,25.7,201709,2017,9,19,73800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22079,11200,633,금호동1가,벽산,,10,2001,84,84.82,25.7,201709,2017,9,19,57700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22080,11200,220-1,옥수동,한남하이츠,,12,1982,149,149.39,45.3,201709,2017,9,14,144500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22081,11200,822,마장동,신성미소지움,,16,2004,59,59.96,18.2,201709,2017,9,12,45800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22082,11200,235,금호동4가,서울숲2차푸르지오,,4,2012,59,59.839,18.1,201709,2017,9,15,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22083,11200,1066,하왕십리동,텐즈힐(1단지),,13,2015,148,148.8,45.1,201709,2017,9,15,124000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22084,11200,1500,금호동1가,금호삼성래미안,,9,2001,84,84.45,25.6,201709,2017,9,20,62000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22085,11200,784,마장동,세림,,3,1986,84,84.93,25.7,201709,2017,9,19,52600,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22086,11200,784,마장동,세림,,1,1986,40,40.86,12.4,201709,2017,9,12,34000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22087,11200,340,금호동4가,서울숲푸르지오,,11,2007,59,59.99,18.2,201709,2017,9,20,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22088,11200,1066,하왕십리동,텐즈힐(1단지),,10,2015,59,59.88,18.1,201709,2017,9,1,71000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22089,11200,235,금호동4가,서울숲2차푸르지오,,15,2012,114,114.771,34.8,201709,2017,9,13,135000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22090,11200,825,마장동,대성유니드,,7,2004,59,59.7,18.1,201709,2017,9,16,47500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22091,11200,98,응봉동,금호현대,,7,1990,79,79.8,24.2,201709,2017,9,16,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22092,11200,1066,하왕십리동,텐즈힐(1단지),,14,2015,84,84.96,25.7,201709,2017,9,9,85800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22093,11200,528,옥수동,옥수파크힐스101동~116동,,14,2016,84,84.64,25.6,201709,2017,9,11,109500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22094,11200,250,옥수동,옥수삼성,,15,1999,59,59.7,18.1,201709,2017,9,16,64800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22095,11200,375,행당동,행당두산위브,,5,2009,84,84.99,25.8,201709,2017,9,19,77000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22096,11200,252,용답동,덕현해밀,,6,2014,84,84.99,25.8,201709,2017,9,9,47500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22097,11200,1061,하왕십리동,왕십리풍림아이원,,12,2004,59,59.936,18.2,201709,2017,9,15,51300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22098,11200,561,옥수동,래미안 옥수 리버젠,,8,2012,59,59.25,18.0,201709,2017,9,12,81400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22099,11200,15,용답동,중앙하이츠,,10,1995,59,59.74,18.1,201709,2017,9,6,36000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22100,11200,825,마장동,대성유니드,,19,2004,84,84.71,25.7,201709,2017,9,6,55500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22101,11200,834,성수동2가,현대I-PARK,,14,2003,104,104.56,31.7,201709,2017,9,10,79500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22102,11200,346,행당동,행당한진타운,,3,2000,59,59.96,18.2,201709,2017,9,19,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22103,11200,349,행당동,서울숲 한신 더 휴,,22,2003,84,84.95,25.7,201709,2017,9,5,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22104,11200,800,금호동4가,대우,,11,2001,114,114.6,34.7,201709,2017,9,5,88000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22105,11200,97,응봉동,대림(2차),,8,1989,59,59.91,18.2,201709,2017,9,15,43700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22106,11200,800,금호동4가,대우,,2,2001,84,84.71,25.7,201709,2017,9,15,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22107,11200,250,옥수동,옥수삼성,,2,1999,84,84.822,25.7,201709,2017,9,13,73000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22108,11200,784,마장동,세림,,5,1986,84,84.93,25.7,201709,2017,9,8,54000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22109,11200,1215,금호동2가,금호자이1차,,14,2012,84,84.98,25.8,201709,2017,9,18,83000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22110,11200,784,마장동,세림,,12,1986,72,72.84,22.1,201709,2017,9,18,45000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22111,11200,656-320,성수동1가,동아,,9,1983,96,96.18,29.1,201709,2017,9,16,88000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22112,11200,656-320,성수동1가,동아,,5,1983,96,96.18,29.1,201709,2017,9,7,87000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22113,11200,1215,금호동2가,금호자이1차,,7,2012,59,59.98,18.2,201709,2017,9,9,68300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22114,11200,346,행당동,행당한진타운,,11,2000,59,59.96,18.2,201709,2017,9,18,56500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22115,11200,561,옥수동,래미안 옥수 리버젠,,5,2012,59,59.84,18.1,201709,2017,9,18,85000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22116,11200,820,마장동,왕십리금호어울림,,14,2006,84,84.97,25.7,201709,2017,9,11,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22117,11200,346,행당동,행당한진타운,,10,2000,59,59.96,18.2,201709,2017,9,9,56000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22118,11200,375,행당동,행당두산위브,,9,2009,59,59.99,18.2,201709,2017,9,14,59000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22119,11200,1061,하왕십리동,왕십리풍림아이원,,18,2004,59,59.936,18.2,201709,2017,9,6,45000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22120,11200,98,응봉동,금호현대,,2,1990,79,79.8,24.2,201709,2017,9,6,49400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22121,11200,800,금호동4가,대우,,20,2001,84,84.71,25.7,201709,2017,9,7,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22122,11200,347,행당동,대림e-편한세상,,4,2000,84,84.87,25.7,201709,2017,9,10,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22123,11200,436,옥수동,극동그린,,14,1997,84,84.92,25.7,201709,2017,9,5,66500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22124,11200,60,옥수동,풍림아이원,,3,2004,84,84.767,25.7,201709,2017,9,14,84000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22125,11200,235,금호동4가,서울숲2차푸르지오,,11,2012,84,84.898,25.7,201709,2017,9,14,98000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22126,11200,528-1,옥수동,옥수파크힐스117동~125동,,11,2016,59,59.59,18.1,201709,2017,9,5,82000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22127,11200,1250,금호동4가,롯데,,13,2003,84,84.99,25.8,201709,2017,9,4,63000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22128,11200,633,금호동1가,벽산,,18,2001,59,59.9,18.2,201709,2017,9,13,48000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22129,11200,349,행당동,서울숲 한신 더 휴,,1,2003,114,114.97,34.8,201709,2017,9,14,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22130,11200,1500,금호동1가,금호삼성래미안,,12,2001,59,59.95,18.2,201709,2017,9,13,57500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22131,11200,1,금호동2가,신금호파크자이,,8,2016,59,59.98,18.2,201709,2017,9,12,73500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22132,11200,834,성수동2가,현대I-PARK,,12,2003,116,116.22,35.2,201709,2017,9,9,81000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22133,11200,1066,하왕십리동,텐즈힐(1단지),,5,2015,72,72.52,22.0,201709,2017,9,1,75500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22134,11200,345,행당동,두산,,11,1997,84,84.87,25.7,201709,2017,9,4,51800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22135,11200,235,금호동4가,서울숲2차푸르지오,,3,2012,59,59.839,18.1,201709,2017,9,9,72500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22136,11200,1331,금호동3가,두산,,2,1994,116,116.81,35.4,201709,2017,9,13,66500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22137,11200,528-1,옥수동,옥수파크힐스117동~125동,,7,2016,84,84.3,25.5,201709,2017,9,12,99000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22138,11200,1331,금호동3가,두산,,13,1994,84,84.99,25.8,201709,2017,9,12,59000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22139,11200,340,금호동4가,서울숲푸르지오,,12,2007,59,59.99,18.2,201709,2017,9,9,73500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
22140,11200,340,금호동4가,서울숲푸르지오,,13,2007,84,84.55,25.6,201709,2017,9,3,86000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
